index,Name,RM Code,OBSOLETE,Ref No.,Specification Date,Supersedes,Implementation,QCP Revision,Product Name,General Description,INCI Name,General Requirements,OTC Drug Active Ingredient,% Activity,Analytical Requirements (Limits),Appearance,Odor,Odor - Characteristic,Color,Color (25% aq. Soln.),Color (APHA  PT CO),Color (APHA) (Haze-Free),COLOR (Gardner),Color (1963 Gardner),Color - White,0.2% Emulsion Viscosity (cps),1  3 Butylene Glycol,1 4 Dioxane (ppm),Acetone  Other Ketones  Isopropyl  Alcohol  T-Butyl Alcohol,Acid Number,Acid-Soluble Substances,Acid Value,Acid Value (Mg KOH/g),Acid Value (Mg KOH/g oil),Acid Value (mg/g),Acidity,Acidity (as Lactic Acid) (%),Acidity as Acetic,Acidity / Alkalinity,Active (Anionic)(%),% Active,Substance (Anionic)(%),Actives,Active Ingredient (as EDTA NA4 . 4 H2O)(%),Active matter,Actives,Activity of Sarcosinates (%),Additives,Alcohol Content (% w/w),Alkaline Earth Metals,Alkalinity ,Alpha-Monoglycerides (%),Aluminum : Chlorine  (atomic ratio),Aluminum Oxide (%),Amine Oxide ,Aminopropanol (%),Ammonia,Percent Ammonium Chloride ,Antimony (ppm),APC (cfu/mL),Arsenic (ppm),Arsenic (%),Arsenic (as As2O3),Ash (Percent),Ash Content (residue on ignition),Sulfated Ash,Sulfuric Ash (%),Assay ,Assay (As is),Assay  on Dry Material,Assay (C8H8O3),Assay (as CaHPO4 ? 2H2O)%,Assay as DB,Assay (Na2S2O5)(%),Assay (anhydrous basis),Assay (on dried basis),Beta-Glucan Assay,2-Phenoxyethanol Assay (%),?-Cubeben Assay (g/l),?-Pinene Assay  (g/l),Caryophylene Assay  (g/l),Copaene Assay  (g/l),Flavesone Assay  (g/l),Isoleptospermone Assay  (g/l),Leptospermone Assay  (g/l),Retinyl Palmitate Assay (IU per gram),Benzoic Acid (%),Bitrex  NF (Denatonium Benzoate),Bromide,Bromine index,Cadmium (%),Calcium (%),Carbonates,Chelation,Chelation Value,Chloride ,Chloride as NaCl ,Chlorides ,Content of Chloride (as DB),Chromatographic Purity,Clarity ,Clarity  transmission @ 420 nm 0.5% neutralized solution,Cloud Point  C,Color  Apha,Gardner Color,Color Value,Conductivity (50% w/w sol.),Congealing Temperature (°C) Range,No. 2 Congealing Temperature (°C) Range,Cyclohexane (%),"D5 Component by GC
 (Primary Component = Decamethylcyclopentasiloxane)",Density,Density (g/ml),Density at 20°C ,Density @ 25°C,Density / bulk tapped ,Density  Bulk (Packed) (g/cc),Dioxane ,Distillation Range  760mm - IBP,Distillation Range  760mm - DP,dl-Lactone (%),Drop Point (°F),Esther Value,Ethyl Acetate (%),FCC Identification Tests,Flash Point ,Flash Point (ASTM D 93),Flash point  Closed cup,Fluoride (ppm),Formaldehyde Content,Free Amine ,Free Ethylene Oxide (ppm),Free Fatty Acid ,Free Fatty Acid (Oleic),Free Fatty Acid (% C12),Free Glycerine (%),Free Sterol,Fructose (%),Galactoarabinan (Anhydrous) ,GC Curve,GLC Assay,GLC (% Total Isomers),GLC (% dl-Menthol),Glucose (%),Haze (APHA),Heavy Metal (s),Heavy Metals (ppm),Heavy Metals (as Pb),Heavy Metals (as Lead) (ppm),Hydroxyl Value ,Hydroxyl Value (Mg KOH/g),I. D. - I.R. Spectrum,ID by IR,Identification,Identification Test A,Identification by FTIR,Identification by IR of GC,Identity Test,Identification (IR Spectrum),Identification by IR (Spectrum),Infrared Spectrum,IR Identification,IR Spectrum,I.R,I.R. Spectrum,Inorganic Phosphorus (%),Insoluble Substance and Organic Matter,Iodine Number,Iodine Value ,Iodine Value (Wijs),Iron ,Iron (ppm),Iron (visual),Kinematic Viscosity @ 210°F,Kosher Certified,Lead ,Lead as Pb ,Limit on Tannins (mg/mL),Loss on Drying ,Loss on Ignition (%),Magnesium (Mg) (%),M.P.,Melting Point (°C),Melting Point /Range ,Melting Point /Range (Open),Melting Point: Strahl & Pitsch (°C),Melting Point: Frank B. Ross (°C),Melting Range,Mercury (ppm),Mg and Alkali Salts,Moisture ,Moisture Content (%) ,Moisture Content (%) Karl Fisher,Moisture Content (Visual),% Moisture,NF Identification Test A&B,Nitrogen Content (%),Non-Volatile Residue  Total ,Non-Volatile Matter,Non-Volatile Matter (1 gr-1h-105°C),Oligosaccharides (%),Organic Volatile Impurities,Particle Size (10),Particle Size (20),Particle size  ,Particle Size (% through 200 mesh),Particle Size thru 80# mesh (180 micron),Particle Size Distribution: >20 Mesh,Particle Size Distribution: >30 Mesh,Particle Size Distribution: >60 Mesh,Particle Size Distribution: <60 Mesh,Penetration (mm),Percent Unsulfated Alcohol,Percent Water (Karl Fischer),Percent Water ,Percent Flame Atomic Emission Spectroscopy (MW377) (%),% Free Fatty Alcohol (or % Unsulfated Matter),Peroxide Value,pH,pH (neat 25°C),pH at 25°C,"pH at 25°C (10% solution*)
* = 85/15 Deionized Water / Isopropyl Alcohol mixture",pH (as is),pH (as is @ 25C),pH (0.25% Solution),pH (1.0g/L  20°C),pH (1% Solution),pH (1% Aqueous Solution),pH 1% w/w sol.,pH (1% Aq. Soln.)  (@ 25°C),pH @ 30°C  (1.5% Aq. Soln.),pH (3% Aqueous Sol'n.)(@ 25°C),pH  (5%  50:50 IPA  H2O) Croda or pH (10% solution) Stepan and Mcintyre Group Ltd.,pH - 5% Aqueous Dispersion,pH - 5% aqueous solution,pH (5% Aqueous Solution @ 25°C),pH at 25°C (5% Aq.),pH (5% w/w Sol.),pH (10% aqueous solution),pH (@25°C) (10% Aq. Soln.),pH - 10% Distilled Water Solution,pH (10% w/w sol. in water),pH (15% Aq. Sol'n.)(@ 25°C,pH - 20% Aqueous dispersion,pH - 20% solution,pH (20% slurry = 20 g suspension in 80 mL Purified Water after 2 hours at 25 C),Phenol (%),Phosphate (ppm),Potassium,Procyanidolic Value (%),Proof (%) at 60°F,Purified Water,Purity ,Percent Purity ,Purity by GC (%),Pyridoxine Hydrochloride (as DB)(%),Ratio Number ,Reducing Sugars (as Dextrose),Refractive Index ,Refractive Index @ 20°C,Refractive Index (at 25°C),Refractive Index ND20,Refractive Index @ 20-24°C,Residual Maleic Anhydride,Residual Solvent (Cyclohexane and Ethyl Acetate)(%),Residue on Drying (%),Residue on Ignition (%),Sacchrose & Reducing sugars,Saponification Cloud,Saponification Value,Saponification Value (mg/g),Saponification Value (Mg KOH/g),SDA 40 Alcohol Content by Volume (%),Sieve Analysis,Sieve Analysis (<420 mn),Sieve Analysis (wet screening): Thru 200 Mesh:,Sieve Analysis 200 Mesh,Sieve Analysis: 270 Mesh,Sieve Analysis (wet): Thru 325 Mesh:,Sieve Analysis: USS No. 30,Sieve Analysis: USS No. 100,Silicon Dioxide (%),(Sodium Chloride) NaCl,Sodium Sulfate (%),Solidification Point ,Solids (%),Solids Content (%),Solubillity,Solubility (g/mL or %w/v),Solubility in H2O at 25°C,Soubility in water,Solubility / Turbidity @ 30°C,Specific Absorbance (E1%1cm at ? max 303 nm (+/- 2 nm) in Methanol,Specific Gravity ,Specific Gravity (at 20°C),Sp. Gravity @20/20°C,Specific Gravity @ 25°C,Specific Gravity (25/25°C), Specific Gravity at 60°F,Spefific Gravity (@ 77°F),Specific Gravity at 25°C - Synthetic,Specific Gravity at 25°C - Natural,Specific Rotation,Specific Rotation at 25°C,Sulfate (ppm),Sulfate (%),Superoxide Dismutase Activity (PIU/ml),Taste,Tea Tree Oil content (%),% Total Solids ,Total Solids / Non volatile matter (%),Transmittance (1% Solution @ 600 nm)(%),Turbidity,Unsaponifiables (%),Viscosity,Viscosity CST,Viscosity (@25°C) (neutralized) 0.5% Aq. Soln,Viscosity (@25°C) (neutralized) 1.0% Aq. Soln,Viscosity - 5% Aq. Dispersion,Viscosity - 5% Aqueous Solution,Viscosity - LVT  TD  1.5 RPM  1 Min.,Viscosity - LVT  TE  0.3 RPM,Viscosity (RVT #3 @ 50 RPM),Viscosity  20-25°C,Viscosity @ 25°C,Viscosity @ 25°C (in cps.) 0.5% Aqueous gel (Spindle @ 30 RPM),Viscosity - @ 25°C neutralized with NaOH or TEA to a pH of 5.5 - 6.0. ? 0.5% aq. Solution,Viscosity @ 75°C (1% Aq. Soln.),Viscosity - Temperature in °C ,Viscosity - Sample Size,Viscosity - Brookfield Model used:,Viscosity - RPM:,Viscosity - Spindle number used:,Viscosity - Helipath ON / OFF,Viscosity - Conversion Factor:,Viscosity - Container,Viscosity - Helipath travel time (sec):,Viscosity - Dial reading:,Viscosity - cps:,Viscosity  CST,Viscosity - mPas,Alt. Method - Viscosity - Temperature in °C ,Alt. Method - Viscosity - Sample Size,Alt. Method - Viscosity - Brookfield Model used:,Alt. Method - Viscosity - RPM:,Alt. Method - Viscosity - Spindle number used:,Alt. Method - Viscosity - Helipath ON / OFF,Alt. Method - Viscosity - Conversion Factor:,Alt. Method - Viscosity - Container,Alt. Method - Viscosity - Helipath travel time (sec):,Alt. Method - Viscosity - Dial reading:,Alt. Method - Viscosity - cps:,Alt. Method - Viscosity - mPas, Volatile Fatty Acids,Volatile Matter,Volatiles,Water (Karl Fisher),Water Content (Karl Fisher),Water,Water Content ,Water soluble,Water-soluble Substances (%),Microbiological Requirements (Limits),Microbial (1),Total Coliforms,Microbiological Plate Count,Total Plate Count,Mesophilic Aerobic Bacteria,Total Mesophilic Aerobes,Total Aerobic Count(s) (cfu/g),Yeasts (cfu/g),Molds (cfu/g),Coliforms,E. coli,Salmonella,Gram Negative Bacteria (absent),Pseudomonas Aeruginosa (absent),Staphylococcus Aureus (absent)
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,, ,, ,,, , , , ,, ,,,,,,,,,,, , ,,, , , , , , , , , , , , , , ,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,, ,, , , ,,,, , ,,,,,,,, , , , , , , ,,,,,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,, , , , , , , , ,,, ,, ,,,, ,,,,,,,,,,,,,,, ,,,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,,, , , ,, ,-, , , ,, , , , ,, , , , ,,,,,,,,,,,, ,, ,,,,,, , , , , , , ,, , , , , , ,,, , , ,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,, ,, ,,, , , , ,, ,,,,,,,,,,, , ,,, , , , , , , , , , , , , , ,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,, ,, , , ,,,, , ,,,,,,,, , , , , , , ,,,,,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,, , , , , , , , ,,, ,, ,,,, ,,,,,,,,,,,,,,, ,,,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,,, , , ,, ,1.452 , , , ,, , , , ,, , , , ,,,,,,,,,,,, ,, ,,,,,, , , , , , , ,, , , , , , ,,, , , ,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,Petrolatum,RS109,,5F043,16-Jun-2005,326G, , ,Sonojell # 9 USP,It has firm consistency and a structure which liquifies readily on application to the skin.,Petrolatum,Keep tightly closed. Store in a cool  dry place.,NO,,,To match Master,To Match Master, ,To Match Master, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,107.0 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,To Match Standard Spectrum, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , , , , , , , , , , , 
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,, ,, ,,, , , , ,, ,,,,,,,,,,, , ,,, , , , , , , , , , , , , , ,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,, ,, , , ,,,,-, ,,,,,,,, , , , , , , ,,,,,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,, , , , , , , , ,,, ,, ,,,, ,,,,,,,,,,,,,,, ,,,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,,, , , ,, , , , , ,, , , , ,, , , , ,,,,,,,,,,,, ,, ,,,,,, , , , , , , ,, , , , , , ,,, , , ,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,, ,, ,,, , , , ,, ,,,,,,,,,,, , ,,, , , , , , , , , , , , , , ,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,, ,, , , ,,,,120.0 , ,,,,,,,, , , , , , , ,,,,,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,, , , , , , , , ,,, ,, ,,,, ,,,,,,,,,,,,,,, ,,,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,,, , , ,, , , , , ,, , , , ,, , , , ,,,,,,,,,,,, ,, ,,,,,, , , , , , , ,, , , , , , ,,, , , ,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,Isohexadecane,RS145,,7L062,13-Nov-2007,NEW, , ,Isohexadecane,Clear  oily liquid  colorless to slightly yellow. With very faint characteristic odor.,Isohexadecane,Keep container tightly closed. Store in a cool  dry place.,NO,,,To Match Master,To Match Master, ,To Match Master, , , , , , , , , , , , ,0.01 max., , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,To Match Master Curve, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.785, , , , , , , , , , , , , , , , , , , , , ,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , , , , , , , , , , , 
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,, ,, ,,, , , , ,, ,,,,,,,,,,, , ,,, , , , , , , , , , , , , , ,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,, ,, , , ,,,, , ,,,,,,,, , , , , , , ,,,,,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,, , , , , , , , ,,, ,, ,,,, ,,,,,,,,,,,,,,, ,,,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,,, , , ,, , , , , ,, , , , ,, , , , ,,,,,,,,,,,, ,, ,,,,,, ,-, , , , , ,, , , , , , ,,, , , ,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,, ,, ,,, , , , ,, ,,,,,,,,,,, , ,,, , , , , , , , , , , , , , ,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,, ,, , , ,,,, , ,,,,,,,, , , , , , , ,,,,,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,, , , , , , , , ,,, ,, ,,,, ,,,,,,,,,,,,,,, ,,,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,,, , , ,, , , , , ,, , , , ,, , , , ,,,,,,,,,,,, ,, ,,,,,, ,0.795, , , , , ,, , , , , , ,,, , , ,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,Squalane,RS155,,13J088,25-Oct-2013,12K179, , ,Squalane,Transparent  oily liquid with bland odor.,Squalane,Personal Precautionary Measures: Avoid inhalation  skin and eye contact. Keep tightly closed. Store in a cool  dry  well ventilated place. Keep away from light and heat. Caution: Slippery if spilled.,NO,,,"Clear of liquid  free of foreign matter
Compares to Standard","Characteristic Bland
Compares to Standard", ,"Colorless
Compares to Standard", , , , , , , , , , ,0.0 to 0.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,Compares to Standard, , , , ,0.0 to 2.0, , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,92, , , , , ,1.4450 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.8000, , , , , , , , , , , , , , , , , , ,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , , , , , , , , , , , 
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,, ,, ,,, , , , ,, ,,,,,,,,,,, , ,,, , , , , , , , , , , , , , ,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,, ,, , , ,,,, , ,,,,,,,, , , , , , , ,,,,,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,, , , , , , , , ,,, ,, ,,,, ,,,,,,,,,,,,,,, ,,,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,,,to, , ,, , ,to , , ,, , , , ,, , , , ,,,,,,,,,,,, ,, ,,,,,, , , , ,to, , ,, , , , , , ,,, , , ,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,, ,, ,,, , , , ,, ,,,,,,,,,,, , ,,, , , , , , , , , , , , , , ,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,, ,, , , ,,,, , ,,,,,,,, , , , , , , ,,,,,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,, , , , , , , , ,,, ,, ,,,, ,,,,,,,,,,,,,,, ,,,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,,,100, , ,, , ,1.4550 , , ,, , , , ,, , , , ,,,,,,,,,,,, ,, ,,,,,, , , , ,0.8200, , ,, , , , , , ,,, , , ,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,Sodium PCA,RS156,,8A064,14-Mar-1988, , , ,Ajidew N-50,Clear  colorless and odorless solution (50%) with slightly salty taste.,Sodium PCA, ,NO,,,To Match Master,To Match Master, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , , , , , , , , , , , , , , , , , , , , , ,6.8 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , ,6.8, , , , , , , , , , , , , , , , , , ,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , ,Max. 100/g, , ,Max. 100/g,Max. 100/g, , , , , , 
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,, ,, ,,, , , , ,, ,,,,,,,,,,, , ,,, , , , , , , , , , , , , , ,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,, ,, , , ,,,, , ,,,,,,,, , , , , , , ,,,,,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,, , , , , , , , ,,, ,, ,,,, ,,,,,,,,,,,,,,, ,,,, , , , , ,to, , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,,, , , ,, , , , , ,, , , , ,, , , , ,,,,,,,,,,,, ,, ,,,,,, ,, , ,to, , ,, , , , , , ,,, , , ,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,, ,, ,,, , , , ,, ,,,,,,,,,,, , ,,, , , , , , , , , , , , , , ,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,, ,, , , ,,,, , ,,,,,,,, , , , , , , ,,,,,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,, , , , , , , , ,,, ,, ,,,, ,,,,,,,,,,,,,,, ,,,, , , , , ,7.4 , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,,, , , ,, , , , , ,, , , , ,, , , , ,,,,,,,,,,,, ,, ,,,,,, ,, , ,7.4, , ,, , , , , , ,,, , , ,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,Sodium Hydroxide,RS158 - Obsolete,OBSOLETE,4G087,28-Jul-2004,9E010, , ,Sodium Hydroxide  Pellets  USP  FCC,White pellets.,Sodium Hydroxide,CAUTION: Exercise great care in handling as it rapidly destroys tissues. Wear goggles  rubber gloves  and protective clothing.,NO,,,To Match Standard, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,95 - 100.5% Total Alkali including 3.0% Max Na2CO3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,Passes Test, , , , , , , ,Passes Test, , , , , , , , , , , , ,Passes Test, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,Passes test, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , , , , , , , , , , , 
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,, ,, ,,, , , , ,, ,,,,,,,,,,,, ,,, , , , , , , , , , , , , , ,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,, ,, , , ,,,, , ,,,,,,,, , , , , , , ,,,,,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,, , , , , , , , ,,, ,, ,,,, ,,,,,,,,,,,,,,, ,,,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,,, , , ,, , , , , ,, , , , ,, , , , ,,,,,,,,,,,, ,, ,,,,,, , , , , , , ,, , , , , , ,,, , , ,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,, ,, ,,, , , , ,, ,,,,,,,,,,,, ,,, , , , , , , , , , , , , , ,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,, ,, , , ,,,, , ,,,,,,,, , , , , , , ,,,,,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,, , , , , , , , ,,, ,, ,,,, ,,,,,,,,,,,,,,, ,,,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,,, , , ,, , , , , ,, , , , ,, , , , ,,,,,,,,,,,, ,, ,,,,,, , , , , , , ,, , , , , , ,,, , , ,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,Sodium Chloride,RS305,,8A029,9-Jan-1998,90A069, , ,Sodium Chloride  USP,Fine  odorless white crystalline powder.,Sodium Chloride, ,NO,,,To Match Master, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,passes test, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,Characteristic, , , , , , , ,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , , , , , , , , , , , 
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,, ,, ,,, , , , ,, ,,,,,,,,,,, , ,,, , , , , , , , , , , , , , ,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,, ,, , , ,,,, , ,,,,,,,, , , , , , , ,,,,,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,, , , , , , , , ,,, ,, ,,,, ,,,,,,,,,,,,,,, ,,,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,,, , , ,, , , , , ,, , , , ,, , , , ,,,,,,,,,,,, ,, ,,,,,, , , , , , , ,, , , , , , ,,, , , ,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,, ,, ,,, , , , ,, ,,,,,,,,,,, , ,,, , , , , , , , , , , , , , ,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,, ,, , , ,,,, , ,,,,,,,, , , , , , , ,,,,,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,, , , , , , , , ,,, ,, ,,,, ,,,,,,,,,,,,,,, ,,,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,,, , , ,, , , , , ,, , , , ,, , , , ,,,,,,,,,,,, ,, ,,,,,, , , , , , , ,, , , , , , ,,, , , ,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
